tanggal;propinsi;nilai;kategori;pulau
2020-05-10;Sulawesi Utara;71;Terkonfirmasi;Sulawesi
2020-05-10;Sumatera Utara;179;Terkonfirmasi;Sumatera
2020-05-10;Sulawesi Tenggara;76;Terkonfirmasi;Sulawesi
2020-05-10;Sulawesi Selatan;722;Terkonfirmasi;Sulawesi
2020-05-10;Sulawesi Tengah;83;Terkonfirmasi;Sulawesi
2020-05-10;Lampung;66;Terkonfirmasi;Sumatera
2020-05-10;Riau;73;Terkonfirmasi;Sumatera
2020-05-10;Maluku Utara;54;Terkonfirmasi;Maluku
2020-05-10;Maluku;32;Terkonfirmasi;Maluku
2020-05-10;Papua Barat;70;Terkonfirmasi;Papua
2020-05-10;Papua;308;Terkonfirmasi;Papua
2020-05-10;Sulawesi Barat;62;Terkonfirmasi;Sulawesi
2020-05-10;Nusa Tenggara Timur;12;Terkonfirmasi;Sunda Kecil
2020-05-10;Gorontalo;19;Terkonfirmasi;Sulawesi
2020-05-10;Aceh;1;Kematian;Sumatera
2020-05-10;Bali;4;Kematian;Sunda Kecil
2020-05-10;Banten;56;Kematian;Jawa
2020-05-10;Bangka Belitung;1;Kematian;Sumatera
2020-05-10;Bengkulu;1;Kematian;Sumatera
2020-05-10;Yogyakarta;7;Kematian;Jawa
2020-05-10;Jakarta;434;Kematian;Jawa
2020-05-10;Jambi;0;Kematian;Sumatera
2020-05-10;Jawa Barat;95;Kematian;Jawa
2020-05-10;Jawa Tengah;66;Kematian;Jawa
2020-05-10;Jawa Timur;143;Kematian;Jawa
2020-05-10;Kalimantan Barat;3;Kematian;Kalimantan
2020-05-10;Kalimantan Timur;2;Kematian;Kalimantan
2020-05-10;Kalimantan Tengah;7;Kematian;Kalimantan
2020-05-10;Kalimantan Selatan;9;Kematian;Kalimantan
2020-05-10;Kalimantan Utara;1;Kematian;Kalimantan
2020-05-10;Kepulauan Riau;11;Kematian;Sumatera
2020-05-10;Nusa Tenggara Barat;6;Kematian;Sunda Kecil
2020-05-10;Sumatera Selatan;9;Kematian;Sumatera
2020-05-10;Sumatera Barat;17;Kematian;Sumatera
2020-05-10;Sulawesi Utara;4;Kematian;Sulawesi
2020-05-10;Sumatera Utara;21;Kematian;Sumatera
2020-05-10;Sulawesi Tenggara;2;Kematian;Sulawesi
2020-05-10;Sulawesi Selatan;47;Kematian;Sulawesi
2020-05-10;Sulawesi Tengah;3;Kematian;Sulawesi
2020-05-10;Lampung;5;Kematian;Sumatera
2020-05-10;Riau;6;Kematian;Sumatera
2020-05-10;Maluku Utara;0;Kematian;Maluku
2020-05-10;Maluku;2;Kematian;Maluku
2020-05-10;Papua Barat;1;Kematian;Papua
2020-05-10;Papua;6;Kematian;Papua
2020-05-10;Sulawesi Barat;2;Kematian;Sulawesi
2020-05-10;Nusa Tenggara Timur;0;Kematian;Sunda Kecil
2020-05-10;Gorontalo;1;Kematian;Sulawesi
2020-05-11;Aceh;17;Terkonfirmasi;Sumatera
2020-05-11;Bali;314;Terkonfirmasi;Sunda Kecil
2020-05-11;Banten;541;Terkonfirmasi;Jawa
2020-05-11;Bangka Belitung;29;Terkonfirmasi;Sumatera
2020-05-11;Bengkulu;37;Terkonfirmasi;Sumatera
2020-05-11;Yogyakarta;159;Terkonfirmasi;Jawa
2020-05-11;Jakarta;5276;Terkonfirmasi;Jawa
2020-05-11;Jambi;65;Terkonfirmasi;Sumatera
2020-05-11;Jawa Barat;1493;Terkonfirmasi;Jawa
2020-05-11;Jawa Tengah;980;Terkonfirmasi;Jawa
2020-05-11;Jawa Timur;1536;Terkonfirmasi;Jawa
2020-05-11;Kalimantan Barat;120;Terkonfirmasi;Kalimantan
2020-05-11;Kalimantan Timur;225;Terkonfirmasi;Kalimantan
2020-05-11;Kalimantan Tengah;200;Terkonfirmasi;Kalimantan
2020-05-11;Kalimantan Selatan;263;Terkonfirmasi;Kalimantan
2020-05-11;Kalimantan Utara;132;Terkonfirmasi;Kalimantan
2020-05-11;Kepulauan Riau;104;Terkonfirmasi;Sumatera
2020-05-11;Nusa Tenggara Barat;331;Terkonfirmasi;Sunda Kecil
2020-05-11;Sumatera Selatan;278;Terkonfirmasi;Sumatera
2020-05-11;Sumatera Barat;299;Terkonfirmasi;Sumatera
2020-05-11;Sulawesi Utara;71;Terkonfirmasi;Sulawesi
2020-05-11;Sumatera Utara;196;Terkonfirmasi;Sumatera
2020-05-11;Sulawesi Tenggara;76;Terkonfirmasi;Sulawesi
2020-05-11;Sulawesi Selatan;722;Terkonfirmasi;Sulawesi
2020-05-11;Sulawesi Tengah;83;Terkonfirmasi;Sulawesi
2020-05-11;Lampung;66;Terkonfirmasi;Sumatera
2020-05-11;Riau;74;Terkonfirmasi;Sumatera
2020-05-11;Maluku Utara;54;Terkonfirmasi;Maluku
2020-05-11;Maluku;32;Terkonfirmasi;Maluku
2020-05-11;Papua Barat;70;Terkonfirmasi;Papua
2020-05-11;Papua;308;Terkonfirmasi;Papua
2020-05-11;Sulawesi Barat;62;Terkonfirmasi;Sulawesi
2020-05-11;Nusa Tenggara Timur;12;Terkonfirmasi;Sunda Kecil
2020-05-11;Gorontalo;19;Terkonfirmasi;Sulawesi
2020-05-11;Aceh;1;Kematian;Sumatera
2020-05-11;Bali;4;Kematian;Sunda Kecil
2020-05-11;Banten;56;Kematian;Jawa
2020-05-11;Bangka Belitung;1;Kematian;Sumatera
2020-05-11;Bengkulu;1;Kematian;Sumatera
2020-05-11;Yogyakarta;7;Kematian;Jawa
2020-05-11;Jakarta;441;Kematian;Jawa
2020-05-11;Jambi;0;Kematian;Sumatera
2020-05-11;Jawa Barat;95;Kematian;Jawa
2020-05-11;Jawa Tengah;66;Kematian;Jawa
2020-05-11;Jawa Timur;149;Kematian;Jawa
2020-05-11;Kalimantan Barat;3;Kematian;Kalimantan
2020-05-11;Kalimantan Timur;2;Kematian;Kalimantan
2020-05-11;Kalimantan Tengah;7;Kematian;Kalimantan
2020-05-11;Kalimantan Selatan;9;Kematian;Kalimantan
2020-05-11;Kalimantan Utara;1;Kematian;Kalimantan
2020-05-11;Kepulauan Riau;11;Kematian;Sumatera
2020-05-11;Nusa Tenggara Barat;6;Kematian;Sunda Kecil
2020-05-11;Sumatera Selatan;9;Kematian;Sumatera
2020-05-11;Sumatera Barat;17;Kematian;Sumatera
2020-05-11;Sulawesi Utara;4;Kematian;Sulawesi
2020-05-11;Sumatera Utara;24;Kematian;Sumatera
2020-05-11;Sulawesi Tenggara;2;Kematian;Sulawesi
2020-05-11;Sulawesi Selatan;49;Kematian;Sulawesi
2020-05-11;Sulawesi Tengah;3;Kematian;Sulawesi
2020-05-11;Lampung;5;Kematian;Sumatera
2020-05-11;Riau;6;Kematian;Sumatera
2020-05-11;Maluku Utara;0;Kematian;Maluku
2020-05-11;Maluku;2;Kematian;Maluku
2020-05-11;Papua Barat;1;Kematian;Papua
2020-05-11;Papua;6;Kematian;Papua
2020-05-11;Sulawesi Barat;2;Kematian;Sulawesi
2020-05-11;Nusa Tenggara Timur;0;Kematian;Sunda Kecil
2020-05-11;Gorontalo;1;Kematian;Sulawesi
2020-05-12;Aceh;17;Terkonfirmasi;Sumatera
2020-05-12;Bali;328;Terkonfirmasi;Sunda Kecil
2020-05-12;Banten;559;Terkonfirmasi;Jawa
2020-05-12;Bangka Belitung;29;Terkonfirmasi;Sumatera
2020-05-12;Bengkulu;40;Terkonfirmasi;Sumatera
2020-05-12;Yogyakarta;169;Terkonfirmasi;Jawa
2020-05-12;Jakarta;5375;Terkonfirmasi;Jawa
2020-05-12;Jambi;65;Terkonfirmasi;Sumatera
2020-05-12;Jawa Barat;1545;Terkonfirmasi;Jawa
2020-05-12;Jawa Tengah;989;Terkonfirmasi;Jawa
2020-05-12;Jawa Timur;1669;Terkonfirmasi;Jawa
2020-05-12;Kalimantan Barat;123;Terkonfirmasi;Kalimantan
2020-05-12;Kalimantan Timur;228;Terkonfirmasi;Kalimantan
2020-05-12;Kalimantan Tengah;204;Terkonfirmasi;Kalimantan
2020-05-12;Kalimantan Selatan;277;Terkonfirmasi;Kalimantan
2020-05-12;Kalimantan Utara;132;Terkonfirmasi;Kalimantan
2020-05-12;Kepulauan Riau;106;Terkonfirmasi;Sumatera
2020-05-12;Nusa Tenggara Barat;339;Terkonfirmasi;Sunda Kecil
2020-05-12;Sumatera Selatan;279;Terkonfirmasi;Sumatera
2020-05-12;Sumatera Barat;319;Terkonfirmasi;Sumatera
2020-05-12;Sulawesi Utara;74;Terkonfirmasi;Sulawesi
2020-05-12;Sumatera Utara;198;Terkonfirmasi;Sumatera
2020-05-12;Sulawesi Tenggara;76;Terkonfirmasi;Sulawesi
2020-05-12;Sulawesi Selatan;747;Terkonfirmasi;Sulawesi
2020-05-12;Sulawesi Tengah;95;Terkonfirmasi;Sulawesi
2020-05-12;Lampung;66;Terkonfirmasi;Sumatera
2020-05-12;Riau;81;Terkonfirmasi;Sumatera
2020-05-12;Maluku Utara;54;Terkonfirmasi;Maluku
2020-05-12;Maluku;50;Terkonfirmasi;Maluku
2020-05-12;Papua Barat;70;Terkonfirmasi;Papua
2020-05-12;Papua;322;Terkonfirmasi;Papua
2020-05-12;Sulawesi Barat;68;Terkonfirmasi;Sulawesi
2020-05-12;Nusa Tenggara Timur;16;Terkonfirmasi;Sunda Kecil
2020-05-12;Gorontalo;19;Terkonfirmasi;Sulawesi
2020-05-12;Aceh;1;Kematian;Sumatera
2020-05-12;Bali;4;Kematian;Sunda Kecil
2020-05-12;Banten;56;Kematian;Jawa
2020-05-12;Bangka Belitung;1;Kematian;Sumatera
2020-05-12;Bengkulu;1;Kematian;Sumatera
2020-05-12;Yogyakarta;7;Kematian;Jawa
2020-05-12;Jakarta;443;Kematian;Jawa
2020-05-12;Jambi;0;Kematian;Sumatera
2020-05-12;Jawa Barat;98;Kematian;Jawa
2020-05-12;Jawa Tengah;66;Kematian;Jawa
2020-05-12;Jawa Timur;155;Kematian;Jawa
2020-05-12;Kalimantan Barat;3;Kematian;Kalimantan
2020-05-12;Kalimantan Timur;3;Kematian;Kalimantan
2020-05-12;Kalimantan Tengah;7;Kematian;Kalimantan
2020-05-12;Kalimantan Selatan;9;Kematian;Kalimantan
2020-05-12;Kalimantan Utara;1;Kematian;Kalimantan
2020-05-12;Kepulauan Riau;11;Kematian;Sumatera
2020-05-12;Nusa Tenggara Barat;6;Kematian;Sunda Kecil
2020-05-12;Sumatera Selatan;9;Kematian;Sumatera
2020-05-12;Sumatera Barat;18;Kematian;Sumatera
2020-05-12;Sulawesi Utara;5;Kematian;Sulawesi
2020-05-12;Sumatera Utara;24;Kematian;Sumatera
2020-05-12;Sulawesi Tenggara;2;Kematian;Sulawesi
2020-05-12;Sulawesi Selatan;49;Kematian;Sulawesi
2020-05-12;Sulawesi Tengah;3;Kematian;Sulawesi
2020-05-12;Lampung;5;Kematian;Sumatera
2020-05-12;Riau;6;Kematian;Sumatera
2020-05-12;Maluku Utara;0;Kematian;Maluku
2020-05-12;Maluku;4;Kematian;Maluku
2020-05-12;Papua Barat;1;Kematian;Papua
2020-05-12;Papua;6;Kematian;Papua
2020-05-12;Sulawesi Barat;2;Kematian;Sulawesi
2020-05-12;Nusa Tenggara Timur;0;Kematian;Sunda Kecil
2020-05-12;Gorontalo;1;Kematian;Sulawesi
2020-05-13;Aceh;17;Terkonfirmasi;Sumatera
2020-05-13;Bali;332;Terkonfirmasi;Sunda Kecil
2020-05-13;Banten;580;Terkonfirmasi;Jawa
2020-05-13;Bangka Belitung;29;Terkonfirmasi;Sumatera
2020-05-13;Bengkulu;40;Terkonfirmasi;Sumatera
2020-05-13;Yogyakarta;181;Terkonfirmasi;Jawa
2020-05-13;Jakarta;5554;Terkonfirmasi;Jawa
2020-05-13;Jambi;65;Terkonfirmasi;Sumatera
2020-05-13;Jawa Barat;1556;Terkonfirmasi;Jawa
2020-05-13;Jawa Tengah;1023;Terkonfirmasi;Jawa
2020-05-13;Jawa Timur;1772;Terkonfirmasi;Jawa
2020-05-13;Kalimantan Barat;129;Terkonfirmasi;Kalimantan
2020-05-13;Kalimantan Timur;230;Terkonfirmasi;Kalimantan
2020-05-13;Kalimantan Tengah;220;Terkonfirmasi;Kalimantan
2020-05-13;Kalimantan Selatan;291;Terkonfirmasi;Kalimantan
2020-05-13;Kalimantan Utara;138;Terkonfirmasi;Kalimantan
2020-05-13;Kepulauan Riau;111;Terkonfirmasi;Sumatera
2020-05-13;Nusa Tenggara Barat;344;Terkonfirmasi;Sunda Kecil
2020-05-13;Sumatera Selatan;322;Terkonfirmasi;Sumatera
2020-05-13;Sumatera Barat;339;Terkonfirmasi;Sumatera
2020-05-13;Sulawesi Utara;82;Terkonfirmasi;Sulawesi
2020-05-13;Sumatera Utara;200;Terkonfirmasi;Sumatera
2020-05-13;Sulawesi Tenggara;167;Terkonfirmasi;Sulawesi
2020-05-13;Sulawesi Selatan;803;Terkonfirmasi;Sulawesi
2020-05-13;Sulawesi Tengah;101;Terkonfirmasi;Sulawesi
2020-05-13;Lampung;66;Terkonfirmasi;Sumatera
2020-05-13;Riau;88;Terkonfirmasi;Sumatera
2020-05-13;Maluku Utara;78;Terkonfirmasi;Maluku
2020-05-13;Maluku;50;Terkonfirmasi;Maluku
2020-05-13;Papua Barat;70;Terkonfirmasi;Papua
2020-05-13;Papua;328;Terkonfirmasi;Papua
2020-05-13;Sulawesi Barat;73;Terkonfirmasi;Sulawesi
2020-05-13;Nusa Tenggara Timur;19;Terkonfirmasi;Sunda Kecil
2020-05-13;Gorontalo;19;Terkonfirmasi;Sulawesi
2020-05-13;Aceh;1;Kematian;Sumatera
2020-05-13;Bali;4;Kematian;Sunda Kecil
2020-05-13;Banten;57;Kematian;Jawa
2020-05-13;Bangka Belitung;1;Kematian;Sumatera
2020-05-13;Bengkulu;1;Kematian;Sumatera
2020-05-13;Yogyakarta;7;Kematian;Jawa
2020-05-13;Jakarta;449;Kematian;Jawa
2020-05-13;Jambi;0;Kematian;Sumatera
2020-05-13;Jawa Barat;98;Kematian;Jawa
2020-05-13;Jawa Tengah;66;Kematian;Jawa
2020-05-13;Jawa Timur;163;Kematian;Jawa
2020-05-13;Kalimantan Barat;3;Kematian;Kalimantan
2020-05-13;Kalimantan Timur;3;Kematian;Kalimantan
2020-05-13;Kalimantan Tengah;7;Kematian;Kalimantan
2020-05-13;Kalimantan Selatan;9;Kematian;Kalimantan
2020-05-13;Kalimantan Utara;1;Kematian;Kalimantan
2020-05-13;Kepulauan Riau;11;Kematian;Sumatera
2020-05-13;Nusa Tenggara Barat;7;Kematian;Sunda Kecil
2020-05-13;Sumatera Selatan;9;Kematian;Sumatera
2020-05-13;Sumatera Barat;19;Kematian;Sumatera
2020-05-13;Sulawesi Utara;5;Kematian;Sulawesi
2020-05-13;Sumatera Utara;24;Kematian;Sumatera
2020-05-13;Sulawesi Tenggara;3;Kematian;Sulawesi
2020-05-13;Sulawesi Selatan;49;Kematian;Sulawesi
2020-05-13;Sulawesi Tengah;3;Kematian;Sulawesi
2020-05-13;Lampung;5;Kematian;Sumatera
2020-05-13;Riau;6;Kematian;Sumatera
2020-05-13;Maluku Utara;3;Kematian;Maluku
2020-05-13;Maluku;4;Kematian;Maluku
2020-05-13;Papua Barat;1;Kematian;Papua
2020-05-13;Papua;6;Kematian;Papua
2020-05-13;Sulawesi Barat;2;Kematian;Sulawesi
2020-05-13;Nusa Tenggara Timur;0;Kematian;Sunda Kecil
2020-05-13;Gorontalo;1;Kematian;Sulawesi
2020-05-14;Aceh;17;Terkonfirmasi;Sumatera
2020-05-14;Bali;343;Terkonfirmasi;Sunda Kecil
2020-05-14;Banten;622;Terkonfirmasi;Jawa
2020-05-14;Bangka Belitung;29;Terkonfirmasi;Sumatera
2020-05-14;Bengkulu;53;Terkonfirmasi;Sumatera
2020-05-14;Yogyakarta;188;Terkonfirmasi;Jawa
2020-05-14;Jakarta;5774;Terkonfirmasi;Jawa
2020-05-14;Jambi;69;Terkonfirmasi;Sumatera
2020-05-14;Jawa Barat;1596;Terkonfirmasi;Jawa
2020-05-14;Jawa Tengah;1109;Terkonfirmasi;Jawa
2020-05-14;Jawa Timur;1921;Terkonfirmasi;Jawa
2020-05-14;Kalimantan Barat;129;Terkonfirmasi;Kalimantan
2020-05-14;Kalimantan Timur;251;Terkonfirmasi;Kalimantan
2020-05-14;Kalimantan Tengah;227;Terkonfirmasi;Kalimantan
2020-05-14;Kalimantan Selatan;363;Terkonfirmasi;Kalimantan
2020-05-14;Kalimantan Utara;141;Terkonfirmasi;Kalimantan
2020-05-14;Kepulauan Riau;115;Terkonfirmasi;Sumatera
2020-05-14;Nusa Tenggara Barat;358;Terkonfirmasi;Sunda Kecil
2020-05-14;Sumatera Selatan;458;Terkonfirmasi;Sumatera
2020-05-14;Sumatera Barat;393;Terkonfirmasi;Sumatera
2020-05-14;Sulawesi Utara;105;Terkonfirmasi;Sulawesi
2020-05-14;Sumatera Utara;202;Terkonfirmasi;Sumatera
2020-05-14;Sulawesi Tenggara;183;Terkonfirmasi;Sulawesi
2020-05-14;Sulawesi Selatan;871;Terkonfirmasi;Sulawesi
2020-05-14;Sulawesi Tengah;112;Terkonfirmasi;Sulawesi
2020-05-14;Lampung;66;Terkonfirmasi;Sumatera
2020-05-14;Riau;95;Terkonfirmasi;Sumatera
2020-05-14;Maluku Utara;85;Terkonfirmasi;Maluku
2020-05-14;Maluku;62;Terkonfirmasi;Maluku
2020-05-14;Papua Barat;88;Terkonfirmasi;Papua
2020-05-14;Papua;335;Terkonfirmasi;Papua
2020-05-14;Sulawesi Barat;74;Terkonfirmasi;Sulawesi
2020-05-14;Nusa Tenggara Timur;19;Terkonfirmasi;Sunda Kecil
2020-05-14;Gorontalo;22;Terkonfirmasi;Sulawesi
2020-05-14;Aceh;1;Kematian;Sumatera
2020-05-14;Bali;4;Kematian;Sunda Kecil
2020-05-14;Banten;60;Kematian;Jawa
2020-05-14;Bangka Belitung;1;Kematian;Sumatera
2020-05-14;Bengkulu;2;Kematian;Sumatera
2020-05-14;Yogyakarta;7;Kematian;Jawa
2020-05-14;Jakarta;460;Kematian;Jawa
2020-05-14;Jambi;0;Kematian;Sumatera
2020-05-14;Jawa Barat;100;Kematian;Jawa
2020-05-14;Jawa Tengah;70;Kematian;Jawa
2020-05-14;Jawa Timur;178;Kematian;Jawa
2020-05-14;Kalimantan Barat;3;Kematian;Kalimantan
2020-05-14;Kalimantan Timur;3;Kematian;Kalimantan
2020-05-14;Kalimantan Tengah;11;Kematian;Kalimantan
2020-05-14;Kalimantan Selatan;9;Kematian;Kalimantan
2020-05-14;Kalimantan Utara;1;Kematian;Kalimantan
2020-05-14;Kepulauan Riau;11;Kematian;Sumatera
2020-05-14;Nusa Tenggara Barat;7;Kematian;Sunda Kecil
2020-05-14;Sumatera Selatan;9;Kematian;Sumatera
2020-05-14;Sumatera Barat;21;Kematian;Sumatera
2020-05-14;Sulawesi Utara;5;Kematian;Sulawesi
2020-05-14;Sumatera Utara;24;Kematian;Sumatera
2020-05-14;Sulawesi Tenggara;5;Kematian;Sulawesi
2020-05-14;Sulawesi Selatan;51;Kematian;Sulawesi
2020-05-14;Sulawesi Tengah;4;Kematian;Sulawesi
2020-05-14;Lampung;5;Kematian;Sumatera
2020-05-14;Riau;6;Kematian;Sumatera
2020-05-14;Maluku Utara;3;Kematian;Maluku
2020-05-14;Maluku;4;Kematian;Maluku
2020-05-14;Papua Barat;1;Kematian;Papua
2020-05-14;Papua;6;Kematian;Papua
2020-05-14;Sulawesi Barat;2;Kematian;Sulawesi
2020-05-14;Nusa Tenggara Timur;1;Kematian;Sunda Kecil
2020-05-14;Gorontalo;1;Kematian;Sulawesi
2020-05-15;Aceh;17;Terkonfirmasi;Sumatera
2020-05-15;Bali;343;Terkonfirmasi;Sunda Kecil
2020-05-15;Banten;622;Terkonfirmasi;Jawa
2020-05-15;Bangka Belitung;29;Terkonfirmasi;Sumatera
2020-05-15;Bengkulu;53;Terkonfirmasi;Sumatera
2020-05-15;Yogyakarta;188;Terkonfirmasi;Jawa
2020-05-15;Jakarta;5774;Terkonfirmasi;Jawa
2020-05-15;Jambi;69;Terkonfirmasi;Sumatera
2020-05-15;Jawa Barat;1596;Terkonfirmasi;Jawa
2020-05-15;Jawa Tengah;1109;Terkonfirmasi;Jawa
2020-05-15;Jawa Timur;1921;Terkonfirmasi;Jawa
2020-05-15;Kalimantan Barat;129;Terkonfirmasi;Kalimantan
2020-05-15;Kalimantan Timur;251;Terkonfirmasi;Kalimantan
2020-05-15;Kalimantan Tengah;227;Terkonfirmasi;Kalimantan
2020-05-15;Kalimantan Selatan;363;Terkonfirmasi;Kalimantan
2020-05-15;Kalimantan Utara;141;Terkonfirmasi;Kalimantan
2020-05-15;Kepulauan Riau;115;Terkonfirmasi;Sumatera
2020-05-15;Nusa Tenggara Barat;358;Terkonfirmasi;Sunda Kecil
2020-05-15;Sumatera Selatan;458;Terkonfirmasi;Sumatera
2020-05-15;Sumatera Barat;393;Terkonfirmasi;Sumatera
2020-05-15;Sulawesi Utara;105;Terkonfirmasi;Sulawesi
2020-05-15;Sumatera Utara;202;Terkonfirmasi;Sumatera
2020-05-15;Sulawesi Tenggara;183;Terkonfirmasi;Sulawesi
2020-05-15;Sulawesi Selatan;871;Terkonfirmasi;Sulawesi
2020-05-15;Sulawesi Tengah;112;Terkonfirmasi;Sulawesi
2020-05-15;Lampung;66;Terkonfirmasi;Sumatera
2020-05-15;Riau;95;Terkonfirmasi;Sumatera
2020-05-15;Maluku Utara;85;Terkonfirmasi;Maluku
2020-05-15;Maluku;62;Terkonfirmasi;Maluku
2020-05-15;Papua Barat;88;Terkonfirmasi;Papua
2020-05-15;Papua;335;Terkonfirmasi;Papua
2020-05-15;Sulawesi Barat;74;Terkonfirmasi;Sulawesi
2020-05-15;Nusa Tenggara Timur;19;Terkonfirmasi;Sunda Kecil
2020-05-15;Gorontalo;22;Terkonfirmasi;Sulawesi
2020-05-15;Aceh;1;Kematian;Sumatera
2020-05-15;Bali;4;Kematian;Sunda Kecil
2020-05-15;Banten;60;Kematian;Jawa
2020-05-15;Bangka Belitung;1;Kematian;Sumatera
2020-05-15;Bengkulu;2;Kematian;Sumatera
2020-05-15;Yogyakarta;7;Kematian;Jawa
2020-05-15;Jakarta;460;Kematian;Jawa
2020-05-15;Jambi;0;Kematian;Sumatera
2020-05-15;Jawa Barat;100;Kematian;Jawa
2020-05-15;Jawa Tengah;70;Kematian;Jawa
2020-05-15;Jawa Timur;178;Kematian;Jawa
2020-05-15;Kalimantan Barat;3;Kematian;Kalimantan
2020-05-15;Kalimantan Timur;3;Kematian;Kalimantan
2020-05-15;Kalimantan Tengah;11;Kematian;Kalimantan
2020-05-15;Kalimantan Selatan;9;Kematian;Kalimantan
2020-05-15;Kalimantan Utara;1;Kematian;Kalimantan
2020-05-15;Kepulauan Riau;11;Kematian;Sumatera
2020-05-15;Nusa Tenggara Barat;7;Kematian;Sunda Kecil
2020-05-15;Sumatera Selatan;9;Kematian;Sumatera
2020-05-15;Sumatera Barat;21;Kematian;Sumatera
2020-05-15;Sulawesi Utara;5;Kematian;Sulawesi
2020-05-15;Sumatera Utara;24;Kematian;Sumatera
2020-05-15;Sulawesi Tenggara;5;Kematian;Sulawesi
2020-05-15;Sulawesi Selatan;51;Kematian;Sulawesi
2020-05-15;Sulawesi Tengah;4;Kematian;Sulawesi
2020-05-15;Lampung;5;Kematian;Sumatera
2020-05-15;Riau;6;Kematian;Sumatera
2020-05-15;Maluku Utara;3;Kematian;Maluku
2020-05-15;Maluku;4;Kematian;Maluku
2020-05-15;Papua Barat;1;Kematian;Papua
2020-05-15;Papua;6;Kematian;Papua
2020-05-15;Sulawesi Barat;2;Kematian;Sulawesi
2020-05-15;Nusa Tenggara Timur;1;Kematian;Sunda Kecil
2020-05-15;Gorontalo;1;Kematian;Sulawesi
2020-05-16;Aceh;18;Terkonfirmasi;Sumatera
2020-05-16;Bali;346;Terkonfirmasi;Sunda Kecil
2020-05-16;Banten;626;Terkonfirmasi;Jawa
2020-05-16;Bangka Belitung;29;Terkonfirmasi;Sumatera
2020-05-16;Bengkulu;56;Terkonfirmasi;Sumatera
2020-05-16;Yogyakarta;194;Terkonfirmasi;Jawa
2020-05-16;Jakarta;5881;Terkonfirmasi;Jawa
2020-05-16;Jambi;79;Terkonfirmasi;Sumatera
2020-05-16;Jawa Barat;1618;Terkonfirmasi;Jawa
2020-05-16;Jawa Tengah;1140;Terkonfirmasi;Jawa
2020-05-16;Jawa Timur;2105;Terkonfirmasi;Jawa
2020-05-16;Kalimantan Barat;131;Terkonfirmasi;Kalimantan
2020-05-16;Kalimantan Timur;253;Terkonfirmasi;Kalimantan
2020-05-16;Kalimantan Tengah;227;Terkonfirmasi;Kalimantan
2020-05-16;Kalimantan Selatan;370;Terkonfirmasi;Kalimantan
2020-05-16;Kalimantan Utara;153;Terkonfirmasi;Kalimantan
2020-05-16;Kepulauan Riau;116;Terkonfirmasi;Sumatera
2020-05-16;Nusa Tenggara Barat;365;Terkonfirmasi;Sunda Kecil
2020-05-16;Sumatera Selatan;458;Terkonfirmasi;Sumatera
2020-05-16;Sumatera Barat;396;Terkonfirmasi;Sumatera
2020-05-16;Sulawesi Utara;114;Terkonfirmasi;Sulawesi
2020-05-16;Sumatera Utara;202;Terkonfirmasi;Sumatera
2020-05-16;Sulawesi Tenggara;189;Terkonfirmasi;Sulawesi
2020-05-16;Sulawesi Selatan;917;Terkonfirmasi;Sulawesi
2020-05-16;Sulawesi Tengah;113;Terkonfirmasi;Sulawesi
2020-05-16;Lampung;66;Terkonfirmasi;Sumatera
2020-05-16;Riau;95;Terkonfirmasi;Sumatera
2020-05-16;Maluku Utara;88;Terkonfirmasi;Maluku
2020-05-16;Maluku;62;Terkonfirmasi;Maluku
2020-05-16;Papua Barat;102;Terkonfirmasi;Papua
2020-05-16;Papua;350;Terkonfirmasi;Papua
2020-05-16;Sulawesi Barat;75;Terkonfirmasi;Sulawesi
2020-05-16;Nusa Tenggara Timur;47;Terkonfirmasi;Sunda Kecil
2020-05-16;Gorontalo;23;Terkonfirmasi;Sulawesi
2020-05-16;Aceh;1;Kematian;Sumatera
2020-05-16;Bali;4;Kematian;Sunda Kecil
2020-05-16;Banten;61;Kematian;Jawa
2020-05-16;Bangka Belitung;1;Kematian;Sumatera
2020-05-16;Bengkulu;2;Kematian;Sumatera
2020-05-16;Yogyakarta;8;Kematian;Jawa
2020-05-16;Jakarta;460;Kematian;Jawa
2020-05-16;Jambi;0;Kematian;Sumatera
2020-05-16;Jawa Barat;100;Kematian;Jawa
2020-05-16;Jawa Tengah;70;Kematian;Jawa
2020-05-16;Jawa Timur;183;Kematian;Jawa
2020-05-16;Kalimantan Barat;3;Kematian;Kalimantan
2020-05-16;Kalimantan Timur;3;Kematian;Kalimantan
2020-05-16;Kalimantan Tengah;11;Kematian;Kalimantan
2020-05-16;Kalimantan Selatan;9;Kematian;Kalimantan
2020-05-16;Kalimantan Utara;1;Kematian;Kalimantan
2020-05-16;Kepulauan Riau;11;Kematian;Sumatera
2020-05-16;Nusa Tenggara Barat;7;Kematian;Sunda Kecil
2020-05-16;Sumatera Selatan;11;Kematian;Sumatera
2020-05-16;Sumatera Barat;22;Kematian;Sumatera
2020-05-16;Sulawesi Utara;6;Kematian;Sulawesi
2020-05-16;Sumatera Utara;24;Kematian;Sumatera
2020-05-16;Sulawesi Tenggara;5;Kematian;Sulawesi
2020-05-16;Sulawesi Selatan;52;Kematian;Sulawesi
2020-05-16;Sulawesi Tengah;4;Kematian;Sulawesi
2020-05-16;Lampung;5;Kematian;Sumatera
2020-05-16;Riau;6;Kematian;Sumatera
2020-05-16;Maluku Utara;4;Kematian;Maluku
